game_id,date,team,home_away,model_win_prob,best_odds,actual_winner
20210208_Alabama A&M_Arkansas Pine Bluff,2021-02-08,Alabama A&M,HOME,0.6625,-588,Alabama A&M
20210208_Alabama A&M_Arkansas Pine Bluff,2021-02-08,Arkansas Pine Bluff,AWAY,0.3375,500,NO
20210208_Alabama St._Mississippi Valley St.,2021-02-08,Alabama St.,HOME,0.5847,-5000,NO
20210208_Alabama St._Mississippi Valley St.,2021-02-08,Mississippi Valley St.,AWAY,0.4153,1600,Mississippi Valley St.
20210208_Alcorn St._Grambling St.,2021-02-08,Alcorn St.,HOME,0.4413,110,NO
20210208_Alcorn St._Grambling St.,2021-02-08,Grambling St.,AWAY,0.5587,-123,Grambling St.
20210208_Austin Peay_Tennessee Martin,2021-02-08,Austin Peay,AWAY,0.7210,-1000,NO
20210208_Austin Peay_Tennessee Martin,2021-02-08,Tennessee Martin,HOME,0.2790,750,Tennessee Martin
20210208_BYU_Gonzaga,2021-02-08,BYU,HOME,0.2950,525,NO
20210208_BYU_Gonzaga,2021-02-08,Gonzaga,AWAY,0.7050,-667,Gonzaga
20210208_Colorado_Oregon St.,2021-02-08,Colorado,HOME,0.7323,-909,Colorado
20210208_Colorado_Oregon St.,2021-02-08,Oregon St.,AWAY,0.2677,750,NO
20210208_Coppin St._Norfolk St.,2021-02-08,Coppin St.,AWAY,0.3347,290,Coppin St.
20210208_Coppin St._Norfolk St.,2021-02-08,Norfolk St.,HOME,0.6653,-345,NO
20210208_East Carolina_SMU,2021-02-08,East Carolina,HOME,0.4090,230,NO
20210208_East Carolina_SMU,2021-02-08,SMU,AWAY,0.5910,-250,SMU
20210208_Eastern Kentucky_SIU Edwardsville,2021-02-08,Eastern Kentucky,AWAY,0.6906,-417,Eastern Kentucky
20210208_Eastern Kentucky_SIU Edwardsville,2021-02-08,SIU Edwardsville,HOME,0.3094,380,NO
20210208_Florida A&M_North Carolina Central,2021-02-08,Florida A&M,HOME,0.5272,-112,Florida A&M
20210208_Florida A&M_North Carolina Central,2021-02-08,North Carolina Central,AWAY,0.4728,105,NO
20210208_Furman_UNC Greensboro,2021-02-08,Furman,HOME,0.5337,-164,Furman
20210208_Furman_UNC Greensboro,2021-02-08,UNC Greensboro,AWAY,0.4663,148,NO
20210208_Jackson St._Southern,2021-02-08,Jackson St.,AWAY,0.4439,160,Jackson St.
20210208_Jackson St._Southern,2021-02-08,Southern,HOME,0.5561,-175,NO
20210208_Kansas_Oklahoma St.,2021-02-08,Kansas,HOME,0.5737,-213,Kansas
20210208_Kansas_Oklahoma St.,2021-02-08,Oklahoma St.,AWAY,0.4263,195,NO
20210208_Maryland_Ohio St.,2021-02-08,Maryland,HOME,0.4408,165,NO
20210208_Maryland_Ohio St.,2021-02-08,Ohio St.,AWAY,0.5592,-179,Ohio St.
20210208_Mercer_Samford,2021-02-08,Mercer,HOME,0.7038,-500,Mercer
20210208_Mercer_Samford,2021-02-08,Samford,AWAY,0.2962,440,NO
20210208_Minnesota_Nebraska,2021-02-08,Minnesota,HOME,0.7291,-714,Minnesota
20210208_Minnesota_Nebraska,2021-02-08,Nebraska,AWAY,0.2709,610,NO
20210208_San Diego St._San Jose St.,2021-02-08,San Diego St.,HOME,0.7807,-3333,San Diego St.
20210208_San Diego St._San Jose St.,2021-02-08,San Jose St.,AWAY,0.2193,3000,NO
20210209_Alabama_South Carolina,2021-02-09,Alabama,AWAY,0.6297,-303,Alabama
20210209_Alabama_South Carolina,2021-02-09,South Carolina,HOME,0.3703,265,NO
20210209_Arkansas_Kentucky,2021-02-09,Arkansas,AWAY,0.5358,110,Arkansas
20210209_Arkansas_Kentucky,2021-02-09,Kentucky,HOME,0.4642,-122,NO
20210209_Auburn_Vanderbilt,2021-02-09,Auburn,AWAY,0.5687,-213,Auburn
20210209_Auburn_Vanderbilt,2021-02-09,Vanderbilt,HOME,0.4313,190,NO
20210209_Bowling Green_Kent St.,2021-02-09,Bowling Green,HOME,0.4449,-110,NO
20210209_Bowling Green_Kent St.,2021-02-09,Kent St.,AWAY,0.5551,-105,Kent St.
20210209_Butler_St. John's,2021-02-09,Butler,HOME,0.4449,-130,Butler
20210209_Butler_St. John's,2021-02-09,St. John's,AWAY,0.5551,125,NO
20210209_Creighton_Georgetown,2021-02-09,Creighton,AWAY,0.6281,-312,Creighton
20210209_Creighton_Georgetown,2021-02-09,Georgetown,HOME,0.3719,280,NO
20210209_Dayton_VCU,2021-02-09,Dayton,HOME,0.4405,108,NO
20210209_Dayton_VCU,2021-02-09,VCU,AWAY,0.5595,-123,VCU
20210209_Duke_Notre Dame,2021-02-09,Duke,HOME,0.4781,-294,NO
20210209_Duke_Notre Dame,2021-02-09,Notre Dame,AWAY,0.5219,260,Notre Dame
20210209_Elon_James Madison,2021-02-09,Elon,HOME,0.4156,198,NO
20210209_Elon_James Madison,2021-02-09,James Madison,AWAY,0.5844,-213,James Madison
20210209_Georgia St._South Alabama,2021-02-09,Georgia St.,HOME,0.5955,-222,NO
20210209_Georgia St._South Alabama,2021-02-09,South Alabama,AWAY,0.4045,200,South Alabama
20210209_Iowa St._TCU,2021-02-09,Iowa St.,AWAY,0.3648,240,NO
20210209_Iowa St._TCU,2021-02-09,TCU,HOME,0.6352,-250,TCU
20210209_Kansas St._Texas,2021-02-09,Kansas St.,HOME,0.2165,980,NO
20210209_Kansas St._Texas,2021-02-09,Texas,AWAY,0.7835,-1250,Texas
20210209_La Salle_St. Bonaventure,2021-02-09,La Salle,AWAY,0.2165,725,NO
20210209_La Salle_St. Bonaventure,2021-02-09,St. Bonaventure,HOME,0.7835,-1250,St. Bonaventure
20210209_Michigan St._Penn St.,2021-02-09,Michigan St.,HOME,0.4941,-152,Michigan St.
20210209_Michigan St._Penn St.,2021-02-09,Penn St.,AWAY,0.5059,130,NO
20210209_N.C. State_Syracuse,2021-02-09,N.C. State,HOME,0.5418,-130,NO
20210209_N.C. State_Syracuse,2021-02-09,Syracuse,AWAY,0.4582,115,Syracuse
20210209_Texas Tech_West Virginia,2021-02-09,Texas Tech,HOME,0.5824,-238,NO
20210209_Texas Tech_West Virginia,2021-02-09,West Virginia,AWAY,0.4176,220,West Virginia
20210210_Boston College_Wake Forest,2021-02-10,Boston College,HOME,0.4944,100,NO
20210210_Boston College_Wake Forest,2021-02-10,Wake Forest,AWAY,0.5056,-115,Wake Forest
20210210_Bradley_Valparaiso,2021-02-10,Bradley,AWAY,0.5250,-175,Bradley
20210210_Bradley_Valparaiso,2021-02-10,Valparaiso,HOME,0.4750,160,NO
20210210_Charlotte_Old Dominion,2021-02-10,Charlotte,HOME,0.5374,-115,NO
20210210_Charlotte_Old Dominion,2021-02-10,Old Dominion,AWAY,0.4626,110,Old Dominion
20210210_Chattanooga_Wofford,2021-02-10,Chattanooga,AWAY,0.3778,180,Chattanooga
20210210_Chattanooga_Wofford,2021-02-10,Wofford,HOME,0.6222,-204,NO
20210210_Connecticut_Providence,2021-02-10,Connecticut,AWAY,0.5153,-130,NO
20210210_Connecticut_Providence,2021-02-10,Providence,HOME,0.4847,125,Providence
20210210_Drake_Northern Iowa,2021-02-10,Drake,HOME,0.7053,-500,Drake
20210210_Drake_Northern Iowa,2021-02-10,Northern Iowa,AWAY,0.2947,420,NO
20210210_East Tennessee St._The Citadel,2021-02-10,East Tennessee St.,AWAY,0.6256,-323,NO
20210210_East Tennessee St._The Citadel,2021-02-10,The Citadel,HOME,0.3744,270,The Citadel
20210210_Fordham_George Mason,2021-02-10,Fordham,AWAY,0.2900,400,NO
20210210_Fordham_George Mason,2021-02-10,George Mason,HOME,0.7100,-500,George Mason
20210210_Furman_UNC Greensboro,2021-02-10,Furman,AWAY,0.5137,105,NO
20210210_Furman_UNC Greensboro,2021-02-10,UNC Greensboro,HOME,0.4863,-110,UNC Greensboro
20210210_Georgia Tech_Virginia,2021-02-10,Georgia Tech,HOME,0.4695,170,NO
20210210_Georgia Tech_Virginia,2021-02-10,Virginia,AWAY,0.5305,-189,Virginia
20210210_Georgia_Tennessee,2021-02-10,Georgia,AWAY,0.2359,650,NO
20210210_Georgia_Tennessee,2021-02-10,Tennessee,HOME,0.7641,-909,Tennessee
20210210_Houston_South Florida,2021-02-10,Houston,AWAY,0.7218,-714,Houston
20210210_Houston_South Florida,2021-02-10,South Florida,HOME,0.2782,625,NO
20210210_Incarnate Word_Northwestern St.,2021-02-10,Incarnate Word,HOME,0.5295,-115,NO
20210210_Incarnate Word_Northwestern St.,2021-02-10,Northwestern St.,AWAY,0.4705,-105,Northwestern St.
20210210_Indiana_Northwestern,2021-02-10,Indiana,AWAY,0.5390,-175,Indiana
20210210_Indiana_Northwestern,2021-02-10,Northwestern,HOME,0.4610,165,NO
20210210_Iowa_Rutgers,2021-02-10,Iowa,HOME,0.5872,-270,Iowa
20210210_Iowa_Rutgers,2021-02-10,Rutgers,AWAY,0.4128,230,NO
20210210_Lamar_Nicholls St.,2021-02-10,Lamar,HOME,0.3652,240,NO
20210210_Lamar_Nicholls St.,2021-02-10,Nicholls St.,AWAY,0.6348,-303,Nicholls St.
20210210_LSU_Mississippi St.,2021-02-10,LSU,AWAY,0.4545,105,LSU
20210210_LSU_Mississippi St.,2021-02-10,Mississippi St.,HOME,0.5455,-118,NO
20210210_Marquette_Villanova,2021-02-10,Marquette,AWAY,0.2922,500,NO
20210210_Marquette_Villanova,2021-02-10,Villanova,HOME,0.7078,-588,Villanova
20210210_Mercer_Samford,2021-02-10,Mercer,AWAY,0.5473,-213,Mercer
20210210_Mercer_Samford,2021-02-10,Samford,HOME,0.4527,185,NO
20210210_Mississippi_Missouri,2021-02-10,Mississippi,HOME,0.5273,-125,Mississippi
20210210_Mississippi_Missouri,2021-02-10,Missouri,AWAY,0.4727,105,NO
20210210_Missouri St._Southern Illinois,2021-02-10,Missouri St.,HOME,0.6269,-312,Missouri St.
20210210_Missouri St._Southern Illinois,2021-02-10,Southern Illinois,AWAY,0.3731,280,NO
20210210_Nebraska_Wisconsin,2021-02-10,Nebraska,HOME,0.2950,600,NO
20210210_Nebraska_Wisconsin,2021-02-10,Wisconsin,AWAY,0.7050,-714,Wisconsin
20210210_Pepperdine_San Francisco,2021-02-10,Pepperdine,AWAY,0.4070,160,Pepperdine
20210210_Pepperdine_San Francisco,2021-02-10,San Francisco,HOME,0.5930,-169,NO
20210210_Rhode Island_Saint Louis,2021-02-10,Rhode Island,AWAY,0.3114,400,NO
20210210_Rhode Island_Saint Louis,2021-02-10,Saint Louis,HOME,0.6886,-417,Saint Louis
20210210_Sam Houston St._Southeastern Louisiana,2021-02-10,Sam Houston St.,HOME,0.7269,-833,Sam Houston St.
20210210_Sam Houston St._Southeastern Louisiana,2021-02-10,Southeastern Louisiana,AWAY,0.2731,550,NO
20210210_Tulane_Tulsa,2021-02-10,Tulane,AWAY,0.3222,340,Tulane
20210210_Tulane_Tulsa,2021-02-10,Tulsa,HOME,0.6778,-357,NO
20210210_UCF_Wichita St.,2021-02-10,UCF,HOME,0.5014,115,NO
20210210_UCF_Wichita St.,2021-02-10,Wichita St.,AWAY,0.4986,-125,Wichita St.
20210210_VMI_Western Carolina,2021-02-10,VMI,AWAY,0.5137,100,NO
20210210_VMI_Western Carolina,2021-02-10,Western Carolina,HOME,0.4863,-105,Western Carolina
20210211_Air Force_Fresno St.,2021-02-11,Air Force,HOME,0.4181,170,NO
20210211_Air Force_Fresno St.,2021-02-11,Fresno St.,AWAY,0.5819,-189,Fresno St.
20210211_Arizona St._Oregon,2021-02-11,Arizona St.,HOME,0.4496,107,NO
20210211_Arizona St._Oregon,2021-02-11,Oregon,AWAY,0.5504,105,Oregon
20210211_Arizona_Oregon St.,2021-02-11,Arizona,HOME,0.7019,-714,Arizona
20210211_Arizona_Oregon St.,2021-02-11,Oregon St.,AWAY,0.2981,575,NO
20210211_Austin Peay_Tennessee Martin,2021-02-11,Austin Peay,HOME,0.7807,-2000,Austin Peay
20210211_Austin Peay_Tennessee Martin,2021-02-11,Tennessee Martin,AWAY,0.2193,1050,NO
20210211_Belmont_Eastern Kentucky,2021-02-11,Belmont,HOME,0.7198,-714,Belmont
20210211_Belmont_Eastern Kentucky,2021-02-11,Eastern Kentucky,AWAY,0.2802,588,NO
20210211_Boise St._UNLV,2021-02-11,Boise St.,HOME,0.7031,-476,Boise St.
20210211_Boise St._UNLV,2021-02-11,UNLV,AWAY,0.2969,395,NO
20210211_California_Utah,2021-02-11,California,HOME,0.4213,195,NO
20210211_California_Utah,2021-02-11,Utah,AWAY,0.5787,-196,Utah
20210211_Charleston Southern_High Point,2021-02-11,Charleston Southern,AWAY,0.2912,375,NO
20210211_Charleston Southern_High Point,2021-02-11,High Point,HOME,0.7088,-345,High Point
20210211_Colorado_Stanford,2021-02-11,Colorado,AWAY,0.6586,-108,Colorado
20210211_Colorado_Stanford,2021-02-11,Stanford,HOME,0.3414,3200,NO
20210211_Eastern Illinois_Jacksonville St.,2021-02-11,Eastern Illinois,AWAY,0.2912,1050,NO
20210211_Eastern Illinois_Jacksonville St.,2021-02-11,Jacksonville St.,HOME,0.7088,-417,Jacksonville St.
20210211_Eastern Washington_Montana St.,2021-02-11,Eastern Washington,AWAY,0.7240,-147,Eastern Washington
20210211_Eastern Washington_Montana St.,2021-02-11,Montana St.,HOME,0.2760,3300,NO
20210211_Gardner Webb_Longwood,2021-02-11,Gardner Webb,AWAY,0.5137,-115,NO
20210211_Gardner Webb_Longwood,2021-02-11,Longwood,HOME,0.4863,125,Longwood
20210211_Georgia Southern_Georgia St.,2021-02-11,Georgia Southern,AWAY,0.3234,275,NO
20210211_Georgia Southern_Georgia St.,2021-02-11,Georgia St.,HOME,0.6766,-294,Georgia St.
20210211_Hampton_Presbyterian,2021-02-11,Hampton,HOME,0.5583,-175,NO
20210211_Hampton_Presbyterian,2021-02-11,Presbyterian,AWAY,0.4417,170,Presbyterian
20210211_Idaho_Idaho St.,2021-02-11,Idaho,AWAY,0.2922,350,NO
20210211_Idaho_Idaho St.,2021-02-11,Idaho St.,HOME,0.7078,-400,Idaho St.
20210211_Iowa St._Kansas,2021-02-11,Iowa St.,AWAY,0.2165,1900,NO
20210211_Iowa St._Kansas,2021-02-11,Kansas,HOME,0.7835,-1429,Kansas
20210211_Minnesota_Purdue,2021-02-11,Minnesota,HOME,0.5383,-164,Minnesota
20210211_Minnesota_Purdue,2021-02-11,Purdue,AWAY,0.4617,155,NO
20210211_Montana_Weber St.,2021-02-11,Montana,HOME,0.3794,135,Montana
20210211_Montana_Weber St.,2021-02-11,Weber St.,AWAY,0.6206,3300,NO
20210211_Morehead St._Tennessee St.,2021-02-11,Morehead St.,AWAY,0.6236,-323,Morehead St.
20210211_Morehead St._Tennessee St.,2021-02-11,Tennessee St.,HOME,0.3764,255,NO
20210211_Pacific_Portland,2021-02-11,Pacific,HOME,0.7745,-1667,Pacific
20210211_Pacific_Portland,2021-02-11,Portland,AWAY,0.2255,912,NO
20210211_Radford_Winthrop,2021-02-11,Radford,HOME,0.4460,170,NO
20210211_Radford_Winthrop,2021-02-11,Winthrop,AWAY,0.5540,-175,Winthrop
20210211_Saint Francis_St. Francis NY,2021-02-11,Saint Francis,HOME,0.5284,600,NO
20210211_Saint Francis_St. Francis NY,2021-02-11,St. Francis NY,AWAY,0.4716,145,St. Francis NY
20210211_SIU Edwardsville_Tennessee Tech,2021-02-11,SIU Edwardsville,AWAY,0.4562,150,SIU Edwardsville
20210211_SIU Edwardsville_Tennessee Tech,2021-02-11,Tennessee Tech,HOME,0.5438,-130,NO
20210211_South Alabama_Troy,2021-02-11,South Alabama,HOME,0.6290,150,South Alabama
20210211_South Alabama_Troy,2021-02-11,Troy,AWAY,0.3710,225,NO
20210211_Texas St._UT Arlington,2021-02-11,Texas St.,AWAY,0.5143,-125,Texas St.
20210211_Texas St._UT Arlington,2021-02-11,UT Arlington,HOME,0.4857,105,NO
20210211_UCLA_Washington St.,2021-02-11,UCLA,AWAY,0.5238,-185,NO
20210211_UCLA_Washington St.,2021-02-11,Washington St.,HOME,0.4762,180,Washington St.
20210211_USC_Washington,2021-02-11,USC,AWAY,0.7255,-769,USC
20210211_USC_Washington,2021-02-11,Washington,HOME,0.2745,575,NO
20210212_Akron_Miami OH,2021-02-12,Akron,AWAY,0.5319,-1111,Akron
20210212_Akron_Miami OH,2021-02-12,Miami OH,HOME,0.4681,350,NO
20210212_Albany_UMass Lowell,2021-02-12,Albany,HOME,0.5112,-159,NO
20210212_Albany_UMass Lowell,2021-02-12,UMass Lowell,AWAY,0.4888,135,UMass Lowell
20210212_Arkansas St._Little Rock,2021-02-12,Arkansas St.,HOME,0.4529,145,Arkansas St.
20210212_Arkansas St._Little Rock,2021-02-12,Little Rock,AWAY,0.5471,110,NO
20210212_Canisius_Quinnipiac,2021-02-12,Canisius,AWAY,0.4160,185,Canisius
20210212_Canisius_Quinnipiac,2021-02-12,Quinnipiac,HOME,0.5840,-185,NO
20210212_Cincinnati_Temple,2021-02-12,Cincinnati,HOME,0.4648,-278,Cincinnati
20210212_Cincinnati_Temple,2021-02-12,Temple,AWAY,0.5352,240,NO
20210212_Clemson_Georgia Tech,2021-02-12,Clemson,HOME,0.5383,115,Clemson
20210212_Clemson_Georgia Tech,2021-02-12,Georgia Tech,AWAY,0.4617,170,NO
20210212_Denver_Western Illinois,2021-02-12,Denver,AWAY,0.3670,237,NO
20210212_Denver_Western Illinois,2021-02-12,Western Illinois,HOME,0.6330,135,Western Illinois
20210212_Green Bay_Northern Kentucky,2021-02-12,Green Bay,HOME,0.5295,107,Green Bay
20210212_Green Bay_Northern Kentucky,2021-02-12,Northern Kentucky,AWAY,0.4705,-120,NO
20210212_Illinois_Nebraska,2021-02-12,Illinois,AWAY,0.7398,-1111,Illinois
20210212_Illinois_Nebraska,2021-02-12,Nebraska,HOME,0.2602,876,NO
20210212_Iona_Manhattan,2021-02-12,Iona,HOME,0.5889,-200,Iona
20210212_Iona_Manhattan,2021-02-12,Manhattan,AWAY,0.4111,185,NO
20210212_IU Indy_Illinois Chicago,2021-02-12,IU Indy,HOME,0.5102,125,IU Indy
20210212_IU Indy_Illinois Chicago,2021-02-12,Illinois Chicago,AWAY,0.4898,-125,NO
20210212_Jacksonville_Lipscomb,2021-02-12,Jacksonville,HOME,0.4501,170,Jacksonville
20210212_Jacksonville_Lipscomb,2021-02-12,Lipscomb,AWAY,0.5499,-200,NO
20210212_Kennesaw St._Stetson,2021-02-12,Kennesaw St.,HOME,0.4385,200,NO
20210212_Kennesaw St._Stetson,2021-02-12,Stetson,AWAY,0.5615,-250,Stetson
20210212_Liberty_North Florida,2021-02-12,Liberty,HOME,0.7640,-1429,Liberty
20210212_Liberty_North Florida,2021-02-12,North Florida,AWAY,0.2360,875,NO
20210212_Long Beach St._UC Davis,2021-02-12,Long Beach St.,AWAY,0.3223,280,NO
20210212_Long Beach St._UC Davis,2021-02-12,UC Davis,HOME,0.6777,-323,UC Davis
20210212_Marshall_Middle Tennessee,2021-02-12,Marshall,HOME,0.7807,-1667,Marshall
20210212_Marshall_Middle Tennessee,2021-02-12,Middle Tennessee,AWAY,0.2193,1300,NO
20210212_Milwaukee_Wright St.,2021-02-12,Milwaukee,AWAY,0.2208,1300,NO
20210212_Milwaukee_Wright St.,2021-02-12,Wright St.,HOME,0.7792,-1667,Wright St.
20210212_Murray St._Southeast Missouri St.,2021-02-12,Murray St.,HOME,0.7329,-909,Murray St.
20210212_Murray St._Southeast Missouri St.,2021-02-12,Southeast Missouri St.,AWAY,0.2671,725,NO
20210212_Nebraska Omaha_UMKC,2021-02-12,Nebraska Omaha,AWAY,0.3345,240,NO
20210212_Nebraska Omaha_UMKC,2021-02-12,UMKC,HOME,0.6655,-278,UMKC
20210212_North Texas_Southern Miss,2021-02-12,North Texas,AWAY,0.6906,145,North Texas
20210212_North Texas_Southern Miss,2021-02-12,Southern Miss,HOME,0.3094,650,NO
20210212_Oakland_Robert Morris,2021-02-12,Oakland,AWAY,0.5197,-125,NO
20210212_Oakland_Robert Morris,2021-02-12,Robert Morris,HOME,0.4803,1300,Robert Morris
20210212_Radford_Winthrop,2021-02-12,Radford,HOME,0.4362,290,NO
20210212_Radford_Winthrop,2021-02-12,Winthrop,AWAY,0.5638,-270,Winthrop
20210212_Rice_Western Kentucky,2021-02-12,Rice,AWAY,0.2900,1750,NO
20210212_Rice_Western Kentucky,2021-02-12,Western Kentucky,HOME,0.7100,135,Western Kentucky
20210212_St. Bonaventure_VCU,2021-02-12,St. Bonaventure,AWAY,0.3676,1050,NO
20210212_St. Bonaventure_VCU,2021-02-12,VCU,HOME,0.6324,-500,VCU
20210212_Tulane_UCF,2021-02-12,Tulane,AWAY,0.3812,400,NO
20210212_Tulane_UCF,2021-02-12,UCF,HOME,0.6188,-164,UCF
20210213_Abilene Christian_Texas A&M Corpus Chris,2021-02-13,Abilene Christian,HOME,0.7807,-5000,Abilene Christian
20210213_Abilene Christian_Texas A&M Corpus Chris,2021-02-13,Texas A&M Corpus Chris,AWAY,0.2193,1400,NO
20210213_Air Force_Fresno St.,2021-02-13,Air Force,HOME,0.4181,170,NO
20210213_Air Force_Fresno St.,2021-02-13,Fresno St.,AWAY,0.5819,-200,Fresno St.
20210213_Alabama A&M_Alabama St.,2021-02-13,Alabama A&M,AWAY,0.5257,-179,NO
20210213_Alabama A&M_Alabama St.,2021-02-13,Alabama St.,HOME,0.4743,160,Alabama St.
20210213_Alabama_Georgia,2021-02-13,Alabama,HOME,0.7517,-1111,Alabama
20210213_Alabama_Georgia,2021-02-13,Georgia,AWAY,0.2483,725,NO
20210213_Albany_UMass Lowell,2021-02-13,Albany,HOME,0.5910,-227,Albany
20210213_Albany_UMass Lowell,2021-02-13,UMass Lowell,AWAY,0.4090,195,NO
20210213_Alcorn St._Mississippi Valley St.,2021-02-13,Alcorn St.,AWAY,0.7489,-1429,Alcorn St.
20210213_Alcorn St._Mississippi Valley St.,2021-02-13,Mississippi Valley St.,HOME,0.2511,950,NO
20210213_Arizona_Oregon,2021-02-13,Arizona,HOME,0.5148,-118,NO
20210213_Arizona_Oregon,2021-02-13,Oregon,AWAY,0.4852,120,Oregon
20210213_Arkansas Pine Bluff_Southern,2021-02-13,Arkansas Pine Bluff,HOME,0.3381,280,NO
20210213_Arkansas Pine Bluff_Southern,2021-02-13,Southern,AWAY,0.6619,-333,Southern
20210213_Arkansas St._Little Rock,2021-02-13,Arkansas St.,AWAY,0.3223,281,Arkansas St.
20210213_Arkansas St._Little Rock,2021-02-13,Little Rock,HOME,0.6777,-333,NO
20210213_Arkansas_Missouri,2021-02-13,Arkansas,AWAY,0.4410,135,Arkansas
20210213_Arkansas_Missouri,2021-02-13,Missouri,HOME,0.5590,-145,NO
20210213_Army_Colgate,2021-02-13,Army,HOME,0.4231,230,NO
20210213_Army_Colgate,2021-02-13,Colgate,AWAY,0.5769,-185,Colgate
20210213_Auburn_Kentucky,2021-02-13,Auburn,AWAY,0.4212,120,NO
20210213_Auburn_Kentucky,2021-02-13,Kentucky,HOME,0.5788,-139,Kentucky
20210213_Austin Peay_Southeast Missouri St.,2021-02-13,Austin Peay,HOME,0.6957,-526,Austin Peay
20210213_Austin Peay_Southeast Missouri St.,2021-02-13,Southeast Missouri St.,AWAY,0.3043,420,NO
20210213_Belmont_Morehead St.,2021-02-13,Belmont,HOME,0.6983,-588,Belmont
20210213_Belmont_Morehead St.,2021-02-13,Morehead St.,AWAY,0.3017,420,NO
20210213_Boise St._UNLV,2021-02-13,Boise St.,HOME,0.7038,-417,Boise St.
20210213_Boise St._UNLV,2021-02-13,UNLV,AWAY,0.2962,395,NO
20210213_Boston College_Syracuse,2021-02-13,Boston College,AWAY,0.3073,580,NO
20210213_Boston College_Syracuse,2021-02-13,Syracuse,HOME,0.6927,-667,Syracuse
20210213_Boston University_Holy Cross,2021-02-13,Boston University,AWAY,0.3850,-200,NO
20210213_Boston University_Holy Cross,2021-02-13,Holy Cross,HOME,0.6150,170,Holy Cross
20210213_Bowling Green_Toledo,2021-02-13,Bowling Green,AWAY,0.2922,340,Bowling Green
20210213_Bowling Green_Toledo,2021-02-13,Toledo,HOME,0.7078,-370,NO
20210213_Bradley_Missouri St.,2021-02-13,Bradley,AWAY,0.4262,475,NO
20210213_Bradley_Missouri St.,2021-02-13,Missouri St.,HOME,0.5738,-147,Missouri St.
20210213_Butler_Georgetown,2021-02-13,Butler,AWAY,0.4344,103,NO
20210213_Butler_Georgetown,2021-02-13,Georgetown,HOME,0.5656,-115,Georgetown
20210213_Cal Baptist_Sacramento St.,2021-02-13,Cal Baptist,HOME,0.5321,-145,Cal Baptist
20210213_Cal Baptist_Sacramento St.,2021-02-13,Sacramento St.,AWAY,0.4679,160,NO
20210213_California_Colorado,2021-02-13,California,HOME,0.2986,425,California
20210213_California_Colorado,2021-02-13,Colorado,AWAY,0.7014,-455,NO
20210213_Canisius_Quinnipiac,2021-02-13,Canisius,AWAY,0.4333,135,Canisius
20210213_Canisius_Quinnipiac,2021-02-13,Quinnipiac,HOME,0.5667,-143,NO
20210213_Central Arkansas_Sam Houston St.,2021-02-13,Central Arkansas,AWAY,0.2369,575,NO
20210213_Central Arkansas_Sam Houston St.,2021-02-13,Sam Houston St.,HOME,0.7631,-833,Sam Houston St.
20210213_Charleston_Elon,2021-02-13,Charleston,HOME,0.6348,-357,Charleston
20210213_Charleston_Elon,2021-02-13,Elon,AWAY,0.3652,280,NO
20210213_Charlotte_Old Dominion,2021-02-13,Charlotte,AWAY,0.4373,160,NO
20210213_Charlotte_Old Dominion,2021-02-13,Old Dominion,HOME,0.5627,-179,Old Dominion
20210213_Chattanooga_The Citadel,2021-02-13,Chattanooga,HOME,0.7090,-500,Chattanooga
20210213_Chattanooga_The Citadel,2021-02-13,The Citadel,AWAY,0.2910,450,NO
20210213_Cleveland St._Detroit Mercy,2021-02-13,Cleveland St.,HOME,0.5624,-159,Cleveland St.
20210213_Cleveland St._Detroit Mercy,2021-02-13,Detroit Mercy,AWAY,0.4376,1150,NO
20210213_Connecticut_Xavier,2021-02-13,Connecticut,AWAY,0.4192,165,Connecticut
20210213_Connecticut_Xavier,2021-02-13,Xavier,HOME,0.5808,-149,NO
20210213_Creighton_Villanova,2021-02-13,Creighton,HOME,0.5349,138,Creighton
20210213_Creighton_Villanova,2021-02-13,Villanova,AWAY,0.4651,-143,NO
20210213_Denver_Western Illinois,2021-02-13,Denver,AWAY,0.3542,215,NO
20210213_Denver_Western Illinois,2021-02-13,Western Illinois,HOME,0.6458,-250,Western Illinois
